name,datetime,tempmax,tempmin,temp,feelslike,precip,windspeed,winddir,sealevelpressure,cloudcover,season
cairo,9/2/2021,34,24,28.2,28.6,0,27.7,358,1009.7,20,Fall
cairo,9/3/2021,34,24.8,28.6,29.5,0,22.3,353.7,1008.7,16,Fall
cairo,9/4/2021,34,23.8,28.4,29.2,0,20.5,2,1009.1,11.3,Fall
cairo,9/5/2021,33.2,23.8,28,28.7,0,24.1,340.1,1010.6,30.4,Fall
cairo,9/6/2021,33,24,27.8,27.9,0,24.1,335.9,1011.8,8.3,Fall
cairo,9/7/2021,34,23.8,28.5,28.9,0,24.1,34.3,1013.2,0,Fall
cairo,9/8/2021,38,24,31.5,31.5,0,20.5,55.9,1012.2,1.7,Fall
cairo,9/9/2021,35,26,30.7,32.1,0,25.9,303.6,1011.9,20.1,Fall
cairo,9/10/2021,31.2,24,27.5,27.8,0,24.1,0.3,1014.7,44,Fall
cairo,9/11/2021,31.3,23.8,26.7,26.7,0,27.7,349.9,1013.9,18.4,Fall
cairo,9/12/2021,33,23,27.5,27.5,0,14.8,356.8,1011.6,2.6,Fall
cairo,9/13/2021,37.2,27,31.1,31.4,0,31.7,218.1,1008.9,0.1,Fall
cairo,9/14/2021,36,24,30.1,30.6,0,25.9,8.4,1010.3,17.5,Fall
cairo,9/15/2021,32,25,27.9,28,0,20.5,309.5,1012.6,24.4,Fall
cairo,9/16/2021,31,24,26.7,26.9,0,29.5,319.4,1013,29,Fall
cairo,9/17/2021,31,22.8,27.3,27.3,0,27.7,351.8,1011.4,29.7,Fall
cairo,9/18/2021,32,22,26.8,26.7,0,31.7,18.6,1012.3,10.9,Fall
cairo,9/19/2021,34,21,27.8,27.5,0,29.5,34.2,1013.8,6,Fall
cairo,9/20/2021,36,24,29.2,29.7,0,27.7,25.7,1014.1,0,Fall
cairo,9/21/2021,36,24,29.4,29.6,0,24.1,9.7,1013.6,19.6,Fall
cairo,9/22/2021,34.2,23,28.3,28.3,0,25.9,334.8,1011.3,12,Fall
cairo,9/23/2021,33,24,28.1,28.3,0,27.7,293.1,1011,0,Fall
cairo,9/24/2021,28,22.8,25.2,25.1,0,25.9,312,1012.9,35.9,Fall
cairo,9/25/2021,29.2,20,24.5,24.4,0,33.5,19,1015.2,20.1,Fall
cairo,9/26/2021,30,20,25.1,25.2,0,25.9,12.7,1014.6,23.7,Fall
cairo,9/27/2021,29,21,25.1,25.1,0,22.3,315.2,1013.5,32.2,Fall
cairo,9/28/2021,31,21.1,25.8,25.8,0,18.4,319.9,1013,32.5,Fall
cairo,9/29/2021,31,23,26.1,26.1,0,25.9,335.6,1012.7,6.7,Fall
cairo,9/30/2021,31.3,22.8,26.2,26.3,0,25.9,342.1,1011.9,30.7,Fall
cairo,10/1/2021,30,22,25,25,0,25.9,345.1,1011.8,32.8,Fall
cairo,10/2/2021,29,21,24.7,24.7,0,22.3,313.7,1012.3,41.6,Fall
cairo,10/3/2021,28,21.8,24.2,24.2,0,24.1,333.5,1014.6,46.3,Fall
cairo,10/4/2021,28.1,20,23.8,23.8,0,27.7,348.6,1015.4,21.8,Fall
cairo,10/5/2021,28,20,23.6,23.5,0,27.7,351,1014.4,25.5,Fall
cairo,10/6/2021,28,20,23.8,23.8,0,25.9,356.3,1013.6,15.4,Fall
cairo,10/7/2021,29,18,23.8,23.8,0,31.7,24.8,1013.1,7.9,Fall
cairo,10/8/2021,29,19,24.1,24.1,0,31.7,23.6,1013.9,6.6,Fall
cairo,10/9/2021,30,19,24.2,24.3,0,33.5,22.7,1015.1,4.4,Fall
cairo,10/10/2021,31,19,24.5,24.4,0,35.3,31.6,1015.2,11.9,Fall
cairo,10/11/2021,31.8,20,25.3,25.2,0,35.3,33.8,1012.8,22.4,Fall
cairo,10/12/2021,33,22,26.4,26.2,0,35.3,21,1009.9,52.3,Fall
cairo,10/13/2021,33,22,26.6,26.2,0,25.9,41.8,1012.9,28.1,Fall
cairo,10/14/2021,32,22,26.4,26.1,0,25.9,50.8,1014.8,13.9,Fall
cairo,10/15/2021,32.1,22,26.7,26.2,0,20.5,57.3,1014.9,9.2,Fall
cairo,10/16/2021,33,24,28.2,27.5,0,18.4,9,1015.9,70.2,Fall
cairo,10/17/2021,30,23,26.2,25.8,0,20.5,4.4,1017.4,31.7,Fall
cairo,10/18/2021,27,21,24.1,24,0,22.3,5.2,1017.9,49.6,Fall
cairo,10/19/2021,27,20.9,23.6,23.6,0,22.3,350.7,1020,40.7,Fall
cairo,10/20/2021,27,20,22.8,22.8,0,18.4,345.8,1021.3,43.8,Fall
cairo,10/21/2021,26.8,19,22.7,22.6,0,24.1,334.8,1020.8,24.7,Fall
cairo,10/22/2021,27,19,22.8,22.8,0,25.9,5.1,1019.7,26.9,Fall
cairo,10/23/2021,26.8,19,22.6,22.6,0,24.1,350.1,1020.1,38.6,Fall
cairo,10/24/2021,26,18,22.2,22.2,0,25.9,8.3,1018.7,23,Fall
cairo,10/25/2021,27,19,22.8,22.8,0,27.7,6.1,1016.1,17.8,Fall
cairo,10/26/2021,27,18.8,22.8,22.8,0,27.7,37,1015.8,0,Fall
cairo,10/27/2021,31,19,24.4,24,0,27.7,49.6,1015.4,5.1,Fall
cairo,10/28/2021,32,20,26.1,25.6,0,29.5,47.4,1012.4,41.9,Fall
cairo,10/29/2021,28,20.9,24.2,24.4,0,20.5,304.7,1012.5,35.5,Fall
cairo,10/30/2021,28.8,22,24.7,24.8,0,27.7,20.7,1015.4,67,Fall
cairo,10/31/2021,33,22,26.2,25.8,0,33.5,344.8,1014.7,53.9,Fall
cairo,11/1/2021,30,22,25.2,24.9,0,31.7,253.9,1014.8,5.2,Fall
cairo,11/2/2021,27.1,20.5,23.9,23.9,0,16.6,347.5,1017.3,4,Fall
cairo,11/3/2021,29,20,24.4,24.2,0,25.9,40.9,1018.7,0,Fall
cairo,11/4/2021,27.1,20,23.1,23.1,0,33.5,35.8,1018.8,11.7,Fall
cairo,11/5/2021,27,20,23.1,23.2,0,31.7,28.7,1016.6,65.8,Fall
cairo,11/6/2021,28,19,23.2,23.3,0,29.5,30.7,1014.7,25.6,Fall
cairo,11/7/2021,29,19.9,23.5,23.5,0,22.3,25.4,1013.5,34.4,Fall
cairo,11/8/2021,29,19.8,23.6,23.7,0,18.4,36.6,1013.8,24.1,Fall
cairo,11/9/2021,29,17,23.4,23.3,0,18.4,31.5,1016.4,6.3,Fall
cairo,11/10/2021,27,19,22.4,22.4,0,20.5,11.1,1017,50.2,Fall
cairo,11/11/2021,25,19,21.6,21.6,0,24.1,38.7,1014.4,47.8,Fall
cairo,11/12/2021,25,17,21.3,21.3,0,27.7,33.4,1013.3,50.1,Fall
cairo,11/13/2021,27,17,22.3,22.3,0,14.8,348.6,1014.3,34.8,Fall
cairo,11/14/2021,27,19,22.9,22.9,0,13,339.3,1014.7,11.9,Fall
cairo,11/15/2021,25,19.8,22.2,22.2,0,13,320.6,1014.8,40.8,Fall
cairo,11/16/2021,24,19,21.7,21.7,0,11.2,342,1015.5,35.4,Fall
cairo,11/17/2021,25,18,21.7,21.7,0,11.2,318.7,1016.5,45.6,Fall
cairo,11/18/2021,24,18,21,21,0,16.6,329.2,1019.1,43.9,Fall
cairo,11/19/2021,23,17,19.9,19.9,0,22.3,311.2,1017.3,40.4,Fall
cairo,11/20/2021,23,15,18.5,18.5,1,29.5,228.9,1011.1,76.3,Fall
cairo,11/21/2021,20,15,17.3,17.3,0,22.3,217,1012.5,58.5,Fall
cairo,11/22/2021,22,15.8,19.2,19.2,0,18.7,211.4,1019,13.9,Fall
cairo,11/23/2021,24,16,20,20,0,11.2,32.3,1020.9,18.3,Fall
cairo,11/24/2021,24,16,20,20,0,14.8,56.2,1016.9,17.9,Fall
cairo,11/25/2021,25,17,20.6,20.6,0,14.8,38,1015.8,20.6,Fall
cairo,11/26/2021,25,16,20.2,20.2,0,13,64.5,1018.9,0,Fall
cairo,11/27/2021,28,15,21.4,21.2,0,11.2,56,1018.1,8.4,Fall
cairo,11/28/2021,30,18,23.4,23,0,13,267.4,1018,2.3,Fall
cairo,11/29/2021,32,18,24.1,23.7,0,14.8,6.7,1016.7,10.1,Fall
cairo,11/30/2021,29,20,23.5,23.3,0,22.3,275,1015.8,12.2,Fall
cairo,12/1/2021,22,17.8,19.6,19.6,0,22.3,292.5,1018.1,61.1,Winter
cairo,12/2/2021,21,15,18.2,18.2,0,18.5,13,1019.4,55.5,Winter
cairo,12/3/2021,22,14,18.1,18.1,0,16.6,46.4,1018.9,49,Winter
cairo,12/4/2021,22,13,17.8,17.8,0,11.2,187.5,1014.8,56.1,Winter
cairo,12/5/2021,20,15,18.1,18.1,0,31.7,230.6,1014.7,17.4,Winter
cairo,12/6/2021,21,14.8,18,18,0,13,339.8,1018.1,47.3,Winter
cairo,12/7/2021,19,15.8,17.7,17.7,0,35.3,216.8,1013.7,54.8,Winter
cairo,12/8/2021,19,12,15.7,15.7,0,44.6,234,1017.9,20.4,Winter
cairo,12/9/2021,20.1,11.3,16.8,16.8,0,16.6,226.1,1022.9,18.4,Winter
cairo,12/10/2021,24,14,18.2,18.2,0,24.1,63.1,1018.9,41.3,Winter
cairo,12/11/2021,23,12,17.6,17.6,0,9.4,7.5,1017.1,9.2,Winter
cairo,12/12/2021,20,13,17.3,17.3,0,11.2,17.5,1017.4,17.9,Winter
cairo,12/13/2021,21,16,18.6,18.6,0,13,357.2,1016,41.8,Winter
cairo,12/14/2021,20,15.1,17.9,17.9,0,18.5,298.1,1013.8,63.9,Winter
cairo,12/15/2021,19,13,16.1,16.1,0,27.7,237.4,1016.3,13.8,Winter
cairo,12/16/2021,19,13,15.7,15.7,0,14.8,244,1018.2,35.9,Winter
cairo,12/17/2021,18,14,15.6,15.6,0,20.5,292.3,1018.6,58.6,Winter
cairo,12/18/2021,19,12,15.1,15.1,0,33.5,222,1016.7,25.7,Winter
cairo,12/19/2021,18,11.8,15.1,15.1,0,29.5,198.8,1015,47.8,Winter
cairo,12/20/2021,15,10,12.3,12,2.3,37.1,229.8,1017.3,67.2,Winter
cairo,12/21/2021,17,10,13,12.5,0,25.9,199.1,1023.1,39.9,Winter
cairo,12/22/2021,19,11.8,14.7,14.7,0.1,18.4,211.8,1022.7,48.4,Winter
cairo,12/23/2021,17,11,14,14,0,22.3,314.6,1020.5,63.8,Winter
cairo,12/24/2021,17,11,13.9,13.9,0,22.3,342.9,1021.7,49.7,Winter
cairo,12/25/2021,19,10,13.6,13.6,0,18.4,40.4,1023.3,19.4,Winter
cairo,12/26/2021,19,9,13.7,13.6,0,24.1,43.9,1021.8,0.2,Winter
cairo,12/27/2021,19,10,14.4,14.4,0,22.3,13.5,1020.2,28.5,Winter
cairo,12/28/2021,19,13,15.4,15.4,0,22.3,310.9,1017.7,53.8,Winter
cairo,12/29/2021,19,11,15.2,15.2,0.3,20.5,203.5,1016.5,56.2,Winter
cairo,12/30/2021,18,15,16.4,16.4,0.3,35.3,185.1,1012,78.2,Winter
cairo,12/31/2021,18,13,16,16,4.2,25.9,184,1010.9,81.8,Winter
cairo,1/1/2022,17,10,14.3,14.3,0.4,14.8,338.1,1013.7,67.8,Winter
cairo,1/2/2022,19,11,14.6,14.6,0.1,11.2,271.1,1016.7,61.5,Winter
cairo,1/3/2022,19,13,15.9,15.9,0,18.5,263.4,1020.1,26.5,Winter
cairo,1/4/2022,19,12,15.9,15.9,0,20.4,252.6,1023,40.5,Winter
cairo,1/5/2022,19,11,15.6,15.6,0,18.4,305.2,1022.6,17.6,Winter
cairo,1/6/2022,20,10,15.2,15.2,0,11.2,70.5,1019.3,26.3,Winter
cairo,1/7/2022,18,11,14.2,14.2,0,11.2,336.4,1017.1,0,Winter
cairo,1/8/2022,20,10,14.6,14.6,0,7.6,49.3,1014.7,7.9,Winter
cairo,1/9/2022,18,11.9,15,15,0,37.1,208.2,1012.9,25.9,Winter
cairo,1/10/2022,17,11,14,14,0,22.3,199.7,1013.3,28.4,Winter
cairo,1/11/2022,20,12,16.1,16.1,0,25.9,188.6,1014.6,0,Winter
cairo,1/12/2022,20,15,17.1,17.1,0,25.9,194.3,1015.2,41.8,Winter
cairo,1/13/2022,19,13,15.7,15.7,0,27.7,256.9,1015.8,36.1,Winter
cairo,1/14/2022,15,12,13.4,13.4,0,27.7,264.3,1016.7,65,Winter
cairo,1/15/2022,16,11,13,13,0,25.9,244.5,1015.7,48.7,Winter
cairo,1/16/2022,17,11,13,13,0.2,24.1,245.6,1015.2,53.7,Winter
cairo,1/17/2022,14,9,11.4,10.8,0.1,24.1,39.6,1021.2,60.1,Winter
cairo,1/18/2022,16.6,6,11.5,11.4,0,18.4,256.9,1024.2,51.3,Winter
cairo,1/19/2022,14.8,10,12,11.9,0.5,66,274,1023.4,65.6,Winter
cairo,1/20/2022,14,9,11.3,11.1,0,14.8,341.4,1028.2,36.6,Winter
cairo,1/21/2022,15,6,10.8,10.6,0,18.4,61.5,1025.8,13.1,Winter
cairo,1/22/2022,16,7,11.8,11.8,0,18.7,262.7,1020.7,14.1,Winter
cairo,1/23/2022,17,10,13.2,13.1,0,27.7,237.8,1018,36.4,Winter
cairo,1/24/2022,15.2,9.8,12.1,11.8,0,14.8,249.6,1020.6,45.2,Winter
cairo,1/25/2022,16,8,12.2,11.7,0,25.9,237,1019.9,10.3,Winter
cairo,1/26/2022,12,7.8,9.5,7.4,2.2,31.7,236.7,1017.9,53.4,Winter
cairo,1/27/2022,13,7,9.9,8.3,0,24.1,234.8,1022.9,64.3,Winter
cairo,1/28/2022,15,9,12,11.5,0,32.4,225.7,1024.2,49.4,Winter
cairo,1/29/2022,16,10,13.2,13,0,16.6,218.4,1021.5,49.1,Winter
cairo,1/30/2022,18,10.8,14.3,14.3,0,24.1,203.8,1017.5,46.8,Winter
cairo,1/31/2022,16.1,11,13.2,13.2,0.3,22.3,224,1014,56.5,Winter
cairo,2/1/2022,18,11,14.6,14.6,0,20.5,186.2,1018,37.2,Winter
cairo,2/2/2022,20,10,15.3,15.3,0,22.3,171.7,1015.2,16.7,Winter
cairo,2/3/2022,18,13,15.3,15.3,0,37.1,207.7,1011.5,28.5,Winter
cairo,2/4/2022,16,9,13.1,12.8,0.6,33.5,235.5,1014.5,61.4,Winter
cairo,2/5/2022,17,10.8,13.9,13.9,0,18.7,258.5,1022.3,63,Winter
cairo,2/6/2022,18,10,14.3,14.3,0,13,266.9,1024.6,33.5,Winter
cairo,2/7/2022,22,11,16.2,16.2,0,18.4,235.5,1022.6,0,Winter
cairo,2/8/2022,23,12,17.7,17.7,0,14.8,199.7,1018.7,1.2,Winter
cairo,2/9/2022,17.8,12,14.9,14.9,0,29.5,277.4,1016.5,41.1,Winter
cairo,2/10/2022,16,10,12.8,12.6,0,27.7,264.9,1018.8,51,Winter
cairo,2/11/2022,18,9,13.7,13.7,0,22.3,33,1022.5,49,Winter
cairo,2/12/2022,20,9,14.8,14.6,0,33.5,66,1023.5,0,Winter
cairo,2/13/2022,19,8.9,14,13.9,0,24.1,23.7,1021.3,29.2,Winter
cairo,2/14/2022,18,10,14.7,14.7,0,22.3,11.2,1020.6,33.6,Winter
cairo,2/15/2022,18,11,14.4,14.4,0,24.1,359.5,1021.6,41.4,Winter
cairo,2/16/2022,18,10,14.5,14.5,0,24.1,18.3,1020.4,29.9,Winter
cairo,2/17/2022,17.8,12,14.6,14.6,0,22.3,38.5,1013.5,41.1,Winter
cairo,2/18/2022,18,11,14.3,14.3,0.9,24.1,8.4,1011.6,42,Winter
cairo,2/19/2022,15,11,12.7,12.7,6.9,22.3,273.9,1014.8,75.2,Winter
cairo,2/20/2022,19,8,14,14,0,9.4,25.9,1022.5,8,Winter
cairo,2/21/2022,22,12,17.1,17.1,0,11.2,127.7,1021.2,12.1,Winter
cairo,2/22/2022,24,13,18.8,18.8,0,9.4,191.7,1015,33.9,Winter
cairo,2/23/2022,25,14.8,19.1,19.1,0.2,31.7,261.7,1010.3,34.8,Winter
cairo,2/24/2022,17.1,12,14.9,14.9,0.1,44.6,220.4,1011.9,39.5,Winter
cairo,2/25/2022,18,12,15,15,0,35.3,257.2,1015.6,51.2,Winter
cairo,2/26/2022,19,13,15.5,15.5,0,16.6,307.4,1020.6,53.6,Winter
cairo,2/27/2022,20,11,15.6,15.6,0,78.9,12.8,1021.9,10,Winter
cairo,2/28/2022,21,12,16.3,16.3,0,16.6,29.8,1020.6,13.3,Winter
cairo,3/1/2022,24,13,18.7,18.7,0,20.5,47.8,1018.4,30.9,Spring
cairo,3/2/2022,28.8,15.8,21.5,21.2,0,33.5,206.1,1010.9,31.8,Spring
cairo,3/3/2022,19,13,15.9,15.9,0,31.7,277.1,1015.8,23.4,Spring
cairo,3/4/2022,19,12,15.4,15.4,0.3,29.5,27.6,1018.4,23.1,Spring
cairo,3/5/2022,23,12,17.4,17.4,0,25.9,63,1014.2,24,Spring
cairo,3/6/2022,29,16.8,22.3,21.8,0,48.2,242.2,1006.4,35.2,Spring
cairo,3/7/2022,22,14,17.8,17.8,0,22.3,17,1013.1,48.5,Spring
cairo,3/8/2022,24,15,18.6,18.6,0.3,25.9,57.5,1010,65.4,Spring
cairo,3/9/2022,20.8,15,17.2,17.2,0,22.3,2.4,1008.6,40.5,Spring
cairo,3/10/2022,20,13.8,16.1,16.1,0.2,44.6,252.5,1012.6,31.4,Spring
cairo,3/11/2022,15,10.8,12.7,12.7,0,29.5,284.9,1018.6,48.9,Spring
cairo,3/12/2022,15,9.7,12,11.7,0,25.9,355.1,1021.4,62.6,Spring
cairo,3/13/2022,15,8.8,11.1,10.5,0,24.1,6.1,1021.6,42.9,Spring
cairo,3/14/2022,14,8,10.9,10.4,0,27.7,343.1,1024.7,63.9,Spring
cairo,3/15/2022,15,8,11.3,10.4,0,29.5,342.4,1026.6,50.6,Spring
cairo,3/16/2022,17,9,12.8,12.8,0,20.5,19.5,1026.1,29.7,Spring
cairo,3/17/2022,18,9,13.9,13.8,0,16.6,25.2,1023.6,0,Spring
cairo,3/18/2022,20,10,15.2,15.2,0,18.5,3,1021.7,18.3,Spring
cairo,3/19/2022,19,12,14.3,14.3,0,27.7,13.9,1020.4,37.9,Spring
cairo,3/20/2022,18,10,12.7,12.2,1.4,33.5,37.3,1018.6,58,Spring
cairo,3/21/2022,15,9,12.2,11.9,0.8,24.1,28.5,1015.6,72.9,Spring
cairo,3/22/2022,16,9,12.6,12.3,0,16.6,338,1016.5,60.3,Spring
cairo,3/23/2022,17.5,11,13.9,13.9,0,33.5,263.1,1017,33.1,Spring
cairo,3/24/2022,16,10,13.2,13,0.8,31.7,253.5,1017.5,49.7,Spring
cairo,3/25/2022,18,11.8,14.4,14.4,0,25.9,280.7,1021.1,27.4,Spring
cairo,3/26/2022,22,10,16.4,16.4,0,18.4,359,1025.8,1.7,Spring
cairo,3/27/2022,22,12.2,16.5,16.5,0,22.3,9.1,1026.7,10.8,Spring
cairo,3/28/2022,22,12,16.5,16.5,0,29.5,45,1024.9,17.6,Spring
cairo,3/29/2022,25,12,17.9,17.9,0,18.7,20.3,1017,13.7,Spring
cairo,3/30/2022,26,13,19.8,19.8,0,16.6,18.2,1015.5,0,Spring
cairo,3/31/2022,29,16,22.2,21.8,0,22.3,48.8,1015.4,19.7,Spring
cairo,4/1/2022,32,14.8,22.6,22.2,0,14.8,11.8,1013.5,28.8,Spring
cairo,4/2/2022,33,20.8,26.4,25.6,0,14.8,351.1,1012.6,32.9,Spring
cairo,4/3/2022,30,18.8,23.1,22.8,0,31.7,41.3,1014.9,15.4,Spring
cairo,4/4/2022,33,18,24.9,24.1,0,38.9,59.4,1015.6,27,Spring
cairo,4/5/2022,39,19,29.2,27.6,0,16.6,206.8,1012.6,6.3,Spring
cairo,4/6/2022,36,25,30.5,28.9,0,24.1,259.6,1012.3,21.2,Spring
cairo,4/7/2022,38,21,30,28.4,0,24.1,163.4,1012.4,10.5,Spring
cairo,4/8/2022,34,17.9,24,23.7,0,25.9,323.3,1012.8,9.9,Spring
cairo,4/9/2022,27,15,20.3,20.2,0,25.9,36.6,1013.7,22.2,Spring
cairo,4/10/2022,28,16,20.7,20.6,0,25.9,37.1,1012,56.7,Spring
cairo,4/11/2022,27.8,16,20.1,20,0,24.1,350.5,1013.1,2.3,Spring
cairo,4/12/2022,22,14.8,17.8,17.8,0,29.5,352.5,1016,17.5,Spring
cairo,4/13/2022,24,13,17.6,17.6,0,25.9,20.8,1014.4,21.7,Spring
cairo,4/14/2022,25,14,18.7,18.7,0,31.7,37.3,1014.5,10.9,Spring
cairo,4/15/2022,26.7,14,19.3,19.3,0,25.9,40.8,1014,24,Spring
cairo,4/16/2022,32,15.8,23.1,22.5,0,22.3,62.1,1011.8,12.8,Spring
cairo,4/17/2022,40,21,31.3,29.4,0,27.7,195,1005.6,15.4,Spring
cairo,4/18/2022,34,19.9,25.5,25.2,0,18.4,340.4,1007.3,23.3,Spring
cairo,4/19/2022,27.1,17.8,21.7,21.6,0,25.9,324.4,1013.2,8.6,Spring
cairo,4/20/2022,24,16,19.4,19.4,0,25.9,15,1016.9,34.2,Spring
cairo,4/21/2022,25,15,19.5,19.5,0,27.7,38,1015.3,44.2,Spring
cairo,4/22/2022,25,14.9,19.3,19.3,0,27.7,40.3,1011.9,56,Spring
cairo,4/23/2022,29,16,21.5,21.2,0,18.4,9.7,1008.6,34.4,Spring
cairo,4/24/2022,30,16,22.6,22.3,0,20.5,347.4,1008.6,5,Spring
cairo,4/25/2022,31,18,23.7,23.4,0,27.7,11.3,1010,19.1,Spring
cairo,4/26/2022,32,19,24.4,23.9,0,25.9,30.4,1010.7,39.4,Spring
cairo,4/27/2022,31,17,23.2,22.8,0,25.9,34.4,1011.1,0,Spring
cairo,4/28/2022,31,17,24,23.4,0,20.5,42.9,1010.2,0.8,Spring
cairo,4/29/2022,36,18,28.4,26.9,0,24.1,57.5,1006.6,51.8,Spring
cairo,4/30/2022,30.1,21.1,26.7,26,0,25.9,276.4,1008.5,0.7,Spring
cairo,5/1/2022,30,19,24.1,23.7,0,16.6,315.5,1013.7,12.5,Spring
cairo,5/2/2022,32,20,25.5,25,0,42.5,57.9,1009.8,59,Spring
cairo,5/3/2022,32,21,26.6,26,0,31.7,262.7,1006.7,10.9,Spring
cairo,5/4/2022,26,18.9,21.7,21.7,0.3,24.1,307.7,1014.2,58.1,Spring
cairo,5/5/2022,26,17,20.5,20.5,0,29.5,302,1016.4,23.8,Spring
cairo,5/6/2022,27,15.9,21.1,21.1,0,20.5,328.4,1015,4,Spring
cairo,5/7/2022,28,16.8,22.1,21.9,0,20.5,23.7,1014.8,33.2,Spring
cairo,5/8/2022,32,18.9,25.3,24.5,0,24.1,60.1,1014.2,25.3,Spring
cairo,5/9/2022,33,20.1,26.4,25.6,0,37.1,295.4,1010.7,1.2,Spring
cairo,5/10/2022,30,19,24.2,23.8,0,24.1,36.1,1014.4,1.3,Spring
cairo,5/11/2022,29,19,23.8,23.5,0,20.5,353.5,1016.4,59.3,Spring
cairo,5/12/2022,29,18,23.3,23,0,27.7,43.3,1018.3,17.1,Spring
cairo,5/13/2022,31,19,24.1,23.7,0,31.7,49.1,1015.1,39.4,Spring
cairo,5/14/2022,29,20.8,24.3,24.1,0,31.7,19.1,1012.6,35.1,Spring
cairo,5/15/2022,29,18,23.5,23.3,0,25.9,351.4,1016.5,22.4,Spring
cairo,5/16/2022,28,18,22.9,22.8,0,25.9,13.1,1017.6,62,Spring
cairo,5/17/2022,31,18,24.7,24.2,0,24.1,12.8,1015.4,5.4,Spring
cairo,5/18/2022,32,19.8,26,25.3,0,25.9,46.4,1013.6,0,Spring
cairo,5/19/2022,34,20.9,27.7,26.7,0,22.3,53.2,1013.1,0,Spring
cairo,5/20/2022,36,23,29.1,28.1,0,37.1,319.2,1011,6.2,Spring
cairo,5/21/2022,29,20,23.7,23.6,0,24.1,300.9,1012.5,36.1,Spring
cairo,5/22/2022,28,18.6,23.8,23.5,0,31.7,277.9,1012.5,15.4,Spring
cairo,5/23/2022,31,20.1,25.8,25.1,0,24.1,278.4,1012.1,0,Spring
cairo,5/24/2022,33,20,26.4,25.7,0,18.4,330,1012.5,0,Spring
cairo,5/25/2022,32,21,26.8,26.2,0,27.7,24.9,1014.5,0,Spring
cairo,5/26/2022,33,20.9,27,26.4,0,29.5,22.7,1014.6,0,Spring
cairo,5/27/2022,34.2,21.8,28.1,27.3,0,31.7,17.4,1012,0,Spring
cairo,5/28/2022,35,23,28.7,27.9,0,25.9,12.5,1010.1,0,Spring
cairo,5/29/2022,37,23.8,30.6,29.5,0,20.5,26.9,1010.7,0,Spring
cairo,5/30/2022,38,24.1,31.6,30.1,0,24.1,39.3,1011,0,Spring
cairo,5/31/2022,34,23,28.5,28.3,0,25.9,357.9,1011.5,0,Spring
cairo,6/1/2022,31.1,21,26.2,25.9,0,20.5,340.8,1010,0.9,Summer
cairo,6/2/2022,32,21.8,26.8,26.6,0,20.5,306.6,1008.5,9.6,Summer
cairo,6/3/2022,34,23,28.5,28,0,22.3,353.3,1009.8,0.1,Summer
cairo,6/4/2022,35.1,25,29.8,29.5,0,31.7,25.2,1010,0,Summer
cairo,6/5/2022,35,23.9,28.8,28.7,0,27.7,7.8,1010.1,0.1,Summer
cairo,6/6/2022,33,23,27.9,27.7,0,18.4,1.9,1009.7,11.4,Summer
cairo,6/7/2022,34.9,23.9,28.9,28.7,0,24.1,320.4,1008.4,7.6,Summer
cairo,6/8/2022,36.7,24,30,29.6,0,20.5,356.8,1009.7,0,Summer
cairo,6/9/2022,40,28,33,32,0,31.7,17.4,1008.7,0,Summer
cairo,6/10/2022,38,25.8,31.7,31,0,25.9,25.2,1010.4,0.1,Summer
cairo,6/11/2022,43,26.9,34.1,32.7,0,29.5,331.9,1008.6,1.7,Summer
cairo,6/12/2022,33,25,28.8,28.6,0,22.3,322.8,1008.4,10.2,Summer
cairo,6/13/2022,31,22.8,27.3,27.1,0,20.5,348.6,1008.8,26.6,Summer
cairo,6/14/2022,33,24.8,28.8,28.6,0,22.3,351.2,1009.9,12.1,Summer
cairo,6/15/2022,33,24,27.8,27.9,0,27.7,21.4,1011.8,13.3,Summer
cairo,6/16/2022,33,23,27.4,27.6,0,27.7,22.8,1010.9,38.1,Summer
cairo,6/17/2022,33.8,23,27.8,27.9,0,27.7,1.2,1009.9,24.5,Summer
cairo,6/18/2022,33,23,27.6,27.4,0,93.7,346.2,1009.2,23.1,Summer
cairo,6/19/2022,33,22,27.2,26.8,0,22.3,358.4,1010.9,14.8,Summer
cairo,6/20/2022,33,22.8,27.3,27.1,0,25.9,354.7,1012,8.8,Summer
cairo,6/21/2022,32,22,26.9,26.6,0,24.1,332,1010.2,0.3,Summer
cairo,6/22/2022,33,23,27.6,27.7,0,22.3,305.7,1007.6,20.5,Summer
cairo,6/23/2022,36,23,29.6,29.3,0,24.1,348.6,1008.6,12,Summer
cairo,6/24/2022,37,25,31.4,31.5,0,20.5,329.1,1008.2,0,Summer
cairo,6/25/2022,33,24.9,29.1,29.1,0,27.7,336.3,1008.5,14.1,Summer
cairo,6/26/2022,34.8,23,28.8,28.3,0,20.5,344.4,1010.4,10,Summer
cairo,6/27/2022,34,25,29.2,29.2,0,27.7,308.6,1009.7,0,Summer
cairo,6/28/2022,33,23,28.1,28.1,0,18.4,323.8,1007.7,8.4,Summer
cairo,6/29/2022,34,24,28.7,28.7,0,22.3,329.1,1007.7,16.5,Summer
cairo,6/30/2022,33,25,28.7,29.4,0,18.4,321.6,1007.3,41.6,Summer
cairo,7/1/2022,34,24,28.7,29,0,22.3,340.4,1007.9,34.2,Summer
cairo,7/2/2022,35,24,29.6,29.8,0,16.6,342.8,1007.9,3.3,Summer
cairo,7/3/2022,36,25,30.5,31,0,20.5,355.2,1006.3,4.3,Summer
